@relation EEG_DATA-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute AF3 numeric
@attribute F7 numeric
@attribute F3 numeric
@attribute FC5 numeric
@attribute T7 numeric
@attribute P7 numeric
@attribute O1 numeric
@attribute O2 numeric
@attribute P8 numeric
@attribute T8 numeric
@attribute FC6 numeric
@attribute F4 numeric
@attribute F8 numeric
@attribute AF4 numeric
@attribute eyeDetection {0,1}

@data
0.011103,0.241571,0.557379,0.00262,0.510995,0.00507,0.003526,0.019585,0.010857,0.504803,0.292691,0.441634,0.031018,0.004455,0
0.011078,0.238684,0.556941,0.002606,0.509825,0.005068,0.003524,0.022819,0.010864,0.505752,0.29399,0.441094,0.031031,0.00446,1
0.011057,0.236209,0.556063,0.002605,0.50889,0.005063,0.003512,0.02263,0.010845,0.505647,0.294714,0.442283,0.031038,0.004451,1
0.011037,0.234766,0.55501,0.002597,0.507485,0.005046,0.003499,0.019967,0.010769,0.502057,0.290378,0.441202,0.030937,0.004433,1
0.01102,0.233117,0.554922,0.002584,0.50655,0.005021,0.003495,0.015214,0.010709,0.498679,0.288502,0.439473,0.030856,0.004429,1
0.011018,0.232601,0.555624,0.002585,0.507369,0.005024,0.003499,0.010267,0.010684,0.49794,0.289657,0.439905,0.030859,0.004433,1
0.011022,0.232705,0.555537,0.002595,0.507836,0.00504,0.00351,0.007987,0.01068,0.498996,0.290091,0.440555,0.030923,0.004433,1
0.010995,0.231674,0.554833,0.002591,0.507253,0.005038,0.003516,0.010649,0.010742,0.501108,0.291246,0.440445,0.03096,0.004426,1
0.010974,0.231467,0.55457,0.002585,0.507485,0.005033,0.003517,0.018825,0.010862,0.503747,0.292691,0.44012,0.030943,0.004422,1
0.010969,0.23054,0.554659,0.002588,0.508188,0.005048,0.003526,0.026241,0.010915,0.50533,0.292257,0.439473,0.030957,0.004417,1
0.010944,0.227962,0.55457,0.002583,0.509239,0.005076,0.003537,0.026241,0.010888,0.506069,0.291536,0.438607,0.030974,0.004404,1
0.010919,0.228065,0.55378,0.002583,0.510293,0.005094,0.003539,0.025099,0.010894,0.506913,0.29139,0.438932,0.03091,0.004392,1
0.01091,0.229818,0.552551,0.002591,0.510293,0.005098,0.003529,0.026052,0.010909,0.506386,0.290668,0.439149,0.030873,0.004386,1
0.010895,0.228787,0.551585,0.002584,0.509239,0.005088,0.003519,0.023197,0.010862,0.505013,0.290378,0.438607,0.03091,0.004389,1
0.010865,0.225692,0.552024,0.002564,0.50842,0.005073,0.003516,0.018636,0.010822,0.504803,0.290091,0.437851,0.030886,0.004382,1
0.01084,0.223941,0.551673,0.002556,0.507836,0.005058,0.003515,0.019014,0.010843,0.504274,0.288502,0.436771,0.030822,0.004359,1
0.010822,0.223115,0.549916,0.002552,0.506666,0.005057,0.003521,0.021487,0.010861,0.50343,0.287491,0.436015,0.030795,0.004354,1
0.01081,0.221981,0.549654,0.002541,0.506434,0.005067,0.003531,0.023768,0.010868,0.503535,0.288068,0.436554,0.030758,0.004364,1
0.010812,0.221981,0.551498,0.002539,0.508539,0.005073,0.003537,0.025481,0.010888,0.504274,0.289223,0.438392,0.030745,0.004363,1
0.010824,0.223322,0.551849,0.002546,0.510176,0.005068,0.00353,0.025481,0.01089,0.504908,0.289657,0.438824,0.030788,0.004356,1
0.010807,0.221981,0.549654,0.002542,0.509006,0.00506,0.003532,0.024721,0.010851,0.503747,0.287201,0.436554,0.030765,0.004341,1
0.010764,0.218889,0.548688,0.00252,0.508188,0.005056,0.003547,0.023768,0.010833,0.502164,0.285322,0.435366,0.030674,0.004331,1
0.010762,0.219403,0.549565,0.002517,0.509239,0.005057,0.003547,0.022437,0.010859,0.504381,0.287491,0.437094,0.030698,0.004348,1
0.010786,0.220847,0.549741,0.002532,0.509825,0.005054,0.003539,0.021677,0.010859,0.506598,0.290235,0.43796,0.030745,0.004355,1
0.010771,0.220125,0.549127,0.00253,0.509942,0.005068,0.00354,0.023579,0.010874,0.506174,0.290378,0.437094,0.030724,0.004339,1
0.010766,0.220228,0.550092,0.00252,0.509942,0.005087,0.003547,0.02795,0.010936,0.508076,0.291102,0.438392,0.030765,0.004346,1
0.010794,0.221157,0.551498,0.002525,0.50889,0.005088,0.003553,0.032137,0.010969,0.510186,0.292545,0.440013,0.030802,0.004357,1
0.010786,0.221157,0.551058,0.002524,0.508304,0.005093,0.003559,0.033846,0.010948,0.508286,0.291823,0.438717,0.030741,0.004343,1
0.010749,0.220435,0.551058,0.002518,0.509942,0.005111,0.003568,0.032326,0.010927,0.50723,0.290378,0.437418,0.030704,0.004332,1
0.010754,0.220228,0.551673,0.002529,0.511228,0.005121,0.003576,0.031184,0.010938,0.508498,0.290091,0.43796,0.030701,0.004335,1
0.010766,0.220228,0.550707,0.002534,0.509239,0.005103,0.003577,0.030806,0.010938,0.508076,0.288933,0.437311,0.03065,0.004331,1
0.010739,0.219301,0.550269,0.002517,0.507134,0.005083,0.003573,0.029474,0.010903,0.506174,0.286479,0.436015,0.030603,0.004321,1
0.010709,0.21796,0.550531,0.002512,0.507836,0.005088,0.003569,0.028521,0.01087,0.504908,0.28489,0.436447,0.030563,0.004316,1
0.010697,0.217341,0.549303,0.002518,0.509006,0.005108,0.003569,0.030806,0.010919,0.505435,0.285612,0.436662,0.030543,0.004311,1
0.010681,0.217033,0.548425,0.002514,0.508539,0.005111,0.003571,0.034606,0.010991,0.507547,0.287057,0.436122,0.030593,0.004305,1
0.010659,0.216516,0.54895,0.002508,0.508071,0.0051,0.003569,0.034988,0.010971,0.508603,0.28691,0.436447,0.0306,0.004301,1
0.010649,0.216207,0.549127,0.002508,0.507836,0.005098,0.003566,0.030424,0.010899,0.506808,0.285468,0.436339,0.030526,0.004298,1
0.010647,0.216621,0.549478,0.002509,0.507253,0.005101,0.00356,0.026812,0.010872,0.504591,0.284744,0.435258,0.030495,0.004295,1
0.010652,0.216621,0.549916,0.002508,0.507485,0.005101,0.003566,0.030234,0.010917,0.504803,0.284023,0.435149,0.030506,0.004293,1
0.010661,0.216104,0.549478,0.002508,0.50842,0.0051,0.003575,0.033275,0.01094,0.506491,0.283879,0.435366,0.030495,0.004293,1
0.010666,0.217548,0.549303,0.002514,0.509239,0.0051,0.003566,0.030045,0.010909,0.506281,0.284744,0.434392,0.030499,0.004295,1
0.010667,0.218579,0.549654,0.002519,0.509358,0.005104,0.003561,0.030806,0.010907,0.505225,0.283589,0.433313,0.030506,0.004292,1
0.010662,0.216723,0.55018,0.002514,0.509709,0.005107,0.003573,0.033468,0.010921,0.504908,0.280989,0.43396,0.030452,0.004284,1
0.010666,0.21765,0.55018,0.002521,0.510528,0.00511,0.003574,0.029663,0.010886,0.504274,0.280989,0.435041,0.030391,0.004282,1
0.010676,0.221878,0.549741,0.002535,0.509942,0.005111,0.00356,0.026241,0.010857,0.503535,0.281132,0.434934,0.030357,0.004277,1
0.010664,0.222703,0.54939,0.00253,0.509123,0.005111,0.003561,0.029092,0.010886,0.502269,0.277087,0.43396,0.03027,0.004259,1
0.010634,0.221671,0.549478,0.002528,0.509709,0.005108,0.003568,0.030806,0.010897,0.50153,0.275211,0.432339,0.030172,0.004245,1
0.010639,0.223632,0.549829,0.002547,0.510877,0.0051,0.00356,0.028143,0.010894,0.502691,0.277521,0.431258,0.030175,0.00425,1
0.010651,0.225075,0.549565,0.002548,0.510409,0.005094,0.003551,0.025859,0.010886,0.50322,0.277377,0.431367,0.030212,0.004243,1
0.010611,0.2226,0.548512,0.002532,0.50959,0.005098,0.003551,0.023957,0.010841,0.500582,0.274053,0.430933,0.030155,0.004223,1
0.010566,0.220228,0.548074,0.002528,0.510528,0.005098,0.003546,0.022058,0.0108,0.498048,0.271887,0.429962,0.030084,0.004222,1
0.010571,0.220847,0.548863,0.002535,0.511344,0.0051,0.003541,0.023197,0.010837,0.498575,0.272177,0.430286,0.030084,0.004227,1
0.010602,0.222805,0.548863,0.002542,0.511228,0.00511,0.003556,0.02643,0.010872,0.499948,0.273042,0.431258,0.030105,0.004223,1
0.010601,0.223115,0.547459,0.002542,0.510528,0.00511,0.003569,0.026812,0.010833,0.499313,0.271743,0.430394,0.030081,0.004211,1
0.010574,0.222393,0.547283,0.002531,0.510058,0.005104,0.003565,0.026241,0.010814,0.49794,0.270154,0.42942,0.030031,0.004208,1
0.010591,0.223115,0.548688,0.002535,0.511814,0.005113,0.00356,0.026812,0.010841,0.499418,0.273622,0.431043,0.030071,0.004228,1
0.010632,0.224456,0.549565,0.002554,0.512749,0.005118,0.003555,0.02643,0.010864,0.502481,0.277955,0.433203,0.030192,0.004244,1
0.010617,0.223425,0.54895,0.002552,0.510995,0.005107,0.003547,0.026812,0.010882,0.503747,0.277521,0.432447,0.030216,0.004232,1
0.010583,0.221671,0.54781,0.002535,0.509474,0.005098,0.003544,0.026812,0.010859,0.502586,0.275642,0.431367,0.030125,0.004217,1
0.010583,0.221776,0.54781,0.002531,0.510176,0.005098,0.003545,0.023008,0.010796,0.500687,0.275498,0.431367,0.030091,0.004219,1
0.010583,0.221981,0.548425,0.002536,0.511344,0.005111,0.003545,0.020345,0.010789,0.500369,0.275932,0.430933,0.030148,0.004226,1
0.010581,0.221671,0.548512,0.002538,0.511579,0.005138,0.003555,0.023768,0.010855,0.501213,0.275932,0.430826,0.030162,0.004224,1
0.010576,0.221259,0.54737,0.002533,0.510644,0.005134,0.003556,0.026619,0.010868,0.500369,0.273188,0.430394,0.030078,0.004213,1
0.010561,0.221054,0.546581,0.002534,0.510528,0.005094,0.003539,0.02415,0.010828,0.499631,0.271166,0.42942,0.030041,0.004211,1
0.010574,0.22291,0.547634,0.002553,0.512398,0.00509,0.003535,0.022058,0.010826,0.500791,0.274487,0.430286,0.030111,0.004225,1
0.010612,0.224353,0.54939,0.00256,0.512282,0.005115,0.003545,0.024721,0.010851,0.501743,0.2768,0.432664,0.030148,0.00423,1
0.010602,0.222083,0.549654,0.002538,0.509709,0.005111,0.003551,0.02795,0.010855,0.501108,0.274343,0.432771,0.030078,0.004216,1
0.010558,0.219506,0.547634,0.002526,0.507836,0.005091,0.003544,0.02643,0.010839,0.499843,0.271019,0.430069,0.030007,0.0042,1
0.010543,0.220435,0.546317,0.002535,0.507485,0.005097,0.003537,0.02339,0.010829,0.498257,0.26943,0.427584,0.029983,0.004193,1
0.010554,0.221981,0.547106,0.00254,0.509006,0.005114,0.003554,0.023579,0.010828,0.498153,0.269577,0.427799,0.029987,0.004194,1
0.010556,0.222498,0.548863,0.00255,0.511112,0.005115,0.003573,0.025099,0.010841,0.499735,0.271309,0.430394,0.030024,0.0042,1
0.010566,0.22291,0.549654,0.002559,0.511344,0.005111,0.003568,0.025859,0.010862,0.501318,0.272754,0.432556,0.030074,0.004212,1
0.010579,0.223734,0.549303,0.002555,0.511112,0.005127,0.00357,0.027383,0.010862,0.501743,0.273909,0.432664,0.030101,0.004218,1
0.010566,0.224249,0.549214,0.002553,0.511814,0.005143,0.003587,0.028714,0.010855,0.501635,0.275788,0.43169,0.030094,0.00421,1
0.010556,0.224044,0.549214,0.002559,0.511579,0.00513,0.003579,0.027761,0.010859,0.501952,0.275211,0.430826,0.030094,0.004203,1
0.010579,0.224353,0.549127,0.002563,0.510995,0.005117,0.003565,0.026812,0.010868,0.501847,0.273476,0.430933,0.030091,0.004208,1
0.010574,0.224456,0.549478,0.002564,0.510644,0.005114,0.003565,0.026619,0.010845,0.50153,0.274343,0.432339,0.030068,0.00421,1
0.010538,0.223322,0.549039,0.002551,0.509006,0.0051,0.003555,0.024339,0.010802,0.499843,0.272754,0.431907,0.03001,0.004194,1
0.010528,0.2226,0.547459,0.00254,0.507953,0.00509,0.003548,0.022248,0.01081,0.497626,0.267841,0.42888,0.029936,0.004183,1
0.010541,0.2226,0.547546,0.002551,0.509358,0.005097,0.003558,0.023957,0.010845,0.497097,0.26683,0.428016,0.029933,0.004187,1
0.010544,0.22291,0.549214,0.002556,0.510293,0.005114,0.003564,0.026241,0.010837,0.497414,0.26943,0.42953,0.02996,0.004189,1
0.010543,0.223219,0.549303,0.002549,0.509709,0.005127,0.003558,0.025099,0.010826,0.49847,0.270298,0.429744,0.029967,0.004188,1
0.010556,0.223425,0.54895,0.00255,0.510176,0.005127,0.00356,0.023957,0.010843,0.500687,0.271887,0.430069,0.030004,0.004203,1
0.010563,0.222393,0.549565,0.002553,0.510293,0.005117,0.003566,0.023957,0.010855,0.501743,0.273909,0.431799,0.030044,0.004206,1
0.010538,0.221569,0.549478,0.002551,0.50959,0.005113,0.003569,0.025099,0.010864,0.500265,0.272898,0.431907,0.029997,0.004189,1
0.010519,0.221776,0.548688,0.00255,0.510176,0.005123,0.003575,0.027001,0.010864,0.499209,0.270298,0.430286,0.029926,0.004181,1
0.010536,0.221671,0.548863,0.002549,0.510995,0.005137,0.003577,0.028143,0.010859,0.499843,0.270442,0.430177,0.029926,0.004189,1
0.010544,0.222083,0.549303,0.002552,0.510877,0.00514,0.003577,0.029282,0.010897,0.501108,0.27203,0.43115,0.029977,0.004196,1
0.010533,0.223012,0.549214,0.002555,0.511344,0.005137,0.003575,0.029474,0.010919,0.501213,0.272177,0.431043,0.030007,0.004197,1
0.010554,0.223941,0.54939,0.002563,0.511463,0.005128,0.003561,0.024721,0.010835,0.500052,0.271599,0.431043,0.029987,0.004198,1
0.010583,0.22528,0.55062,0.002575,0.51076,0.00512,0.003548,0.020345,0.010775,0.499526,0.272754,0.432447,0.03,0.004204,1
0.010576,0.225899,0.550883,0.002576,0.510995,0.00512,0.003556,0.021677,0.010816,0.499104,0.273332,0.432771,0.030027,0.004206,1
0.010561,0.224044,0.549478,0.00256,0.510995,0.00512,0.003572,0.02643,0.010841,0.498257,0.270008,0.431043,0.02997,0.004195,1
0.010556,0.222498,0.548863,0.002556,0.510995,0.005128,0.003574,0.028714,0.010824,0.498257,0.26712,0.430286,0.029892,0.004188,1
0.010551,0.222498,0.549478,0.00256,0.51076,0.005143,0.003569,0.026619,0.010829,0.49794,0.267554,0.430718,0.029859,0.00419,1
0.010558,0.223941,0.55018,0.002563,0.510058,0.005135,0.00357,0.02415,0.010847,0.497519,0.267841,0.430718,0.029852,0.004195,1
0.010599,0.226414,0.551145,0.002578,0.511228,0.005133,0.003569,0.024528,0.010841,0.498575,0.268419,0.431475,0.029916,0.004213,1
0.010647,0.227446,0.55176,0.002585,0.5131,0.005151,0.00357,0.026241,0.010835,0.499526,0.270875,0.433096,0.030014,0.004236,1
0.010687,0.22827,0.552815,0.00258,0.512982,0.005148,0.003568,0.027572,0.010841,0.499418,0.273476,0.434177,0.030064,0.004254,1
0.010732,0.23023,0.554746,0.002593,0.512398,0.005133,0.003562,0.028332,0.010833,0.500369,0.276222,0.43569,0.030125,0.004269,1
0.010751,0.23023,0.555273,0.002605,0.511814,0.005134,0.003566,0.02491,0.010806,0.500791,0.277665,0.436986,0.030169,0.004272,1
0.010742,0.229199,0.55457,0.002593,0.510877,0.00513,0.00357,0.022248,0.010816,0.499526,0.276222,0.436339,0.030125,0.00427,1
0.010752,0.231054,0.55457,0.002589,0.510644,0.005124,0.003556,0.024528,0.010845,0.49847,0.273766,0.43569,0.030108,0.004279,1
0.010787,0.231983,0.554659,0.002597,0.51076,0.005131,0.003545,0.02491,0.010818,0.49794,0.274053,0.43569,0.030148,0.004288,1
0.010797,0.230642,0.554482,0.002596,0.510644,0.00514,0.003554,0.020916,0.010791,0.497731,0.274487,0.434609,0.030121,0.00428,1
0.010791,0.231776,0.554833,0.002597,0.511814,0.005138,0.003558,0.020535,0.01082,0.498153,0.273332,0.43342,0.030081,0.004277,1
0.010819,0.234044,0.556503,0.002621,0.512282,0.005118,0.003557,0.022819,0.010816,0.497626,0.274487,0.435041,0.030115,0.004291,1
0.010842,0.233734,0.557819,0.002628,0.511112,0.005097,0.003565,0.022058,0.010746,0.496253,0.275788,0.437094,0.030132,0.0043,1
0.010827,0.232498,0.556503,0.002612,0.511112,0.005113,0.003575,0.020156,0.010723,0.495514,0.273476,0.436771,0.030091,0.004292,1
0.010809,0.232395,0.554922,0.002605,0.512749,0.005141,0.003575,0.020535,0.010771,0.495302,0.271166,0.434934,0.030068,0.004281,1
0.010792,0.230847,0.554219,0.002596,0.511463,0.005145,0.003571,0.022058,0.010802,0.495302,0.272177,0.433745,0.030068,0.004272,1
0.010776,0.229096,0.552287,0.002579,0.509709,0.005137,0.003568,0.022437,0.010795,0.49657,0.272464,0.433635,0.030088,0.004274,1
0.010792,0.230952,0.552375,0.002586,0.512163,0.005141,0.003564,0.022437,0.010798,0.497309,0.272321,0.434716,0.030108,0.004285,1
0.010819,0.232705,0.55457,0.002605,0.51427,0.005157,0.003566,0.02263,0.010806,0.496992,0.273622,0.435798,0.030091,0.004289,1
0.01081,0.231674,0.553604,0.002597,0.512398,0.00516,0.003572,0.022248,0.010802,0.497626,0.273766,0.435583,0.030064,0.004275,1
0.010797,0.230847,0.552727,0.00258,0.510995,0.005135,0.003569,0.020727,0.010773,0.498048,0.273622,0.435041,0.030064,0.004262,1
0.010812,0.231261,0.554219,0.002583,0.511814,0.005114,0.003559,0.017494,0.010732,0.496887,0.274487,0.435366,0.030091,0.004272,1
0.010824,0.231364,0.55378,0.002593,0.512047,0.005127,0.003553,0.015403,0.010727,0.496148,0.274343,0.434392,0.030118,0.004283,1
0.010787,0.230333,0.551498,0.002581,0.510995,0.005147,0.00356,0.016541,0.010742,0.496148,0.271166,0.431475,0.030064,0.004263,1
0.010734,0.228374,0.549916,0.002557,0.510058,0.00516,0.003567,0.017494,0.010738,0.494987,0.267841,0.429744,0.02997,0.004239,1
0.010729,0.227548,0.549478,0.002553,0.509942,0.005171,0.003572,0.019203,0.010762,0.494563,0.268275,0.430069,0.02996,0.004244,1
0.010751,0.228889,0.550883,0.002564,0.510995,0.005164,0.003573,0.022819,0.010822,0.49657,0.270732,0.431258,0.03,0.004254,1
0.010754,0.230333,0.552113,0.002572,0.511695,0.005151,0.003566,0.023197,0.010828,0.497519,0.271887,0.432232,0.030004,0.004257,1
0.010771,0.231054,0.552024,0.002579,0.512163,0.005158,0.003562,0.019203,0.010785,0.497414,0.272898,0.432879,0.030024,0.004267,1
0.010784,0.231569,0.552375,0.002585,0.512633,0.005161,0.003565,0.017494,0.010789,0.498996,0.274777,0.43342,0.030081,0.004272,1
0.010761,0.230126,0.552464,0.002576,0.511695,0.005141,0.003559,0.016923,0.010795,0.498996,0.274633,0.433203,0.030071,0.004262,1
0.010747,0.228992,0.551849,0.002563,0.510058,0.005131,0.003549,0.016541,0.010771,0.496675,0.272464,0.433096,0.03001,0.004256,1
0.010761,0.229818,0.552024,0.002561,0.509709,0.005138,0.003556,0.020727,0.010791,0.496992,0.271453,0.433528,0.029993,0.004259,1
0.010759,0.229611,0.5522,0.002565,0.510409,0.005144,0.003571,0.024339,0.010814,0.498153,0.271887,0.433096,0.030004,0.004256,1
0.010749,0.229404,0.5522,0.00256,0.510176,0.005144,0.003564,0.021866,0.010775,0.496358,0.271887,0.432447,0.030007,0.00425,1
0.010747,0.229818,0.552287,0.00256,0.509474,0.005134,0.003553,0.020345,0.01075,0.494987,0.271309,0.432447,0.029993,0.004256,1
0.010751,0.229611,0.5522,0.00257,0.510176,0.005134,0.00356,0.023197,0.010783,0.496148,0.271166,0.432879,0.029963,0.004259,1
0.010751,0.229713,0.552024,0.002573,0.512047,0.005148,0.003569,0.023768,0.010781,0.497414,0.271743,0.43342,0.029983,0.004257,1
0.010742,0.23054,0.552113,0.002569,0.512398,0.005157,0.003568,0.021298,0.010762,0.49794,0.272611,0.433528,0.030041,0.004262,1
0.010722,0.229508,0.551936,0.002564,0.511579,0.005164,0.003573,0.023197,0.01082,0.498679,0.272898,0.432879,0.030031,0.004261,1
0.010704,0.227858,0.551498,0.002556,0.511112,0.005175,0.003584,0.027383,0.010878,0.499526,0.272898,0.432447,0.030017,0.004244,1
0.010707,0.228579,0.551409,0.002557,0.511463,0.005174,0.003591,0.027383,0.010855,0.499948,0.273188,0.432879,0.030054,0.004244,1
0.010731,0.230126,0.552113,0.002572,0.511695,0.005167,0.003587,0.025288,0.010824,0.500052,0.273188,0.43396,0.030051,0.004256,1
0.010744,0.230333,0.553078,0.002576,0.511463,0.00516,0.003578,0.025099,0.010839,0.499948,0.272754,0.434609,0.030004,0.004252,1
0.010724,0.228684,0.552727,0.002564,0.510644,0.005144,0.003576,0.02567,0.010829,0.498996,0.271887,0.432988,0.029967,0.00424,1
0.010689,0.226931,0.551498,0.002554,0.510293,0.00514,0.003573,0.023768,0.010781,0.497626,0.269864,0.43169,0.029929,0.004234,1
0.010677,0.227548,0.551322,0.002555,0.510409,0.00515,0.003569,0.023957,0.010779,0.496887,0.268565,0.432014,0.029909,0.004229,1
0.010692,0.229611,0.5522,0.002564,0.511463,0.005151,0.003573,0.027572,0.010853,0.497731,0.270588,0.432447,0.029946,0.004231,1
0.010704,0.230023,0.552727,0.00257,0.512163,0.00515,0.00358,0.028714,0.010876,0.499313,0.271599,0.432124,0.029977,0.004239,1
0.010689,0.228477,0.552113,0.002562,0.511814,0.005167,0.003587,0.027001,0.010808,0.498257,0.26943,0.430826,0.029953,0.004237,1
0.010691,0.229096,0.552113,0.002562,0.511228,0.005177,0.00359,0.026619,0.010785,0.495936,0.268853,0.431043,0.029943,0.00424,1
0.010734,0.232086,0.553429,0.00258,0.51193,0.005161,0.003586,0.02567,0.010835,0.497414,0.272177,0.43342,0.029997,0.004258,1
0.010766,0.233117,0.555184,0.002589,0.513452,0.005158,0.003576,0.023197,0.010831,0.499526,0.274633,0.435149,0.030051,0.004263,1
0.010751,0.231674,0.55501,0.002582,0.513452,0.005167,0.003573,0.022437,0.010785,0.498892,0.273622,0.434177,0.030037,0.00425,1
0.010731,0.230847,0.553253,0.002581,0.512163,0.005168,0.003582,0.024339,0.010808,0.498787,0.272898,0.433203,0.030024,0.004252,1
0.010731,0.231054,0.552287,0.00258,0.512398,0.005178,0.003586,0.025859,0.010845,0.499735,0.273188,0.433745,0.03002,0.004253,1
0.010714,0.230126,0.552113,0.002574,0.513919,0.005191,0.00358,0.02567,0.010812,0.498153,0.271309,0.432988,0.029946,0.004234,1
0.010694,0.23023,0.551849,0.002578,0.51427,0.00519,0.003573,0.024339,0.010773,0.495409,0.268709,0.430826,0.029879,0.004227,1
0.010712,0.233117,0.55176,0.002589,0.514035,0.005171,0.003568,0.02339,0.010816,0.495409,0.268709,0.429962,0.029882,0.004231,1
0.010732,0.234147,0.552024,0.002589,0.513801,0.005154,0.003564,0.023579,0.010849,0.497414,0.270008,0.431043,0.029899,0.004233,1
0.010717,0.231983,0.5522,0.002576,0.512163,0.00516,0.003568,0.027001,0.010837,0.498787,0.270732,0.431799,0.029926,0.004237,1
0.010704,0.231054,0.552024,0.002571,0.511344,0.005172,0.003578,0.029282,0.010845,0.498996,0.271599,0.431582,0.02994,0.00424,1
0.010712,0.233013,0.5522,0.002583,0.512633,0.005157,0.003573,0.023768,0.01081,0.49794,0.271019,0.431475,0.029923,0.004239,1
0.010714,0.233942,0.552375,0.002589,0.5131,0.005141,0.003558,0.015974,0.010721,0.496148,0.269143,0.431582,0.029886,0.004235,1
0.010707,0.232291,0.551936,0.002576,0.512398,0.005157,0.003563,0.016923,0.010719,0.495409,0.267698,0.431475,0.029832,0.004231,1
0.010714,0.230333,0.551409,0.002568,0.511695,0.00517,0.00358,0.022819,0.010785,0.495514,0.267554,0.431258,0.029822,0.004234,1
0.010729,0.231674,0.552375,0.002576,0.511463,0.005162,0.003579,0.024528,0.010791,0.495197,0.267698,0.431043,0.029865,0.004242,1
0.010751,0.235178,0.554219,0.002585,0.512633,0.005161,0.003568,0.023768,0.010793,0.495831,0.268419,0.431043,0.029876,0.00425,1
0.010791,0.236622,0.55501,0.002595,0.513919,0.00517,0.003573,0.024721,0.010851,0.497309,0.270875,0.432447,0.029906,0.004267,1
0.010819,0.236416,0.555184,0.002601,0.513568,0.005164,0.003576,0.02567,0.010861,0.498365,0.273622,0.434392,0.02999,0.004277,1
0.010802,0.236829,0.554659,0.002601,0.513452,0.00516,0.003563,0.022819,0.010795,0.497836,0.272177,0.433203,0.029967,0.004257,1
0.010774,0.236622,0.55378,0.002601,0.513801,0.005178,0.003567,0.020727,0.010767,0.495619,0.268565,0.430718,0.029865,0.004244,1
0.010777,0.235797,0.55378,0.002595,0.512982,0.005184,0.003581,0.021866,0.010796,0.495619,0.268853,0.431582,0.029872,0.004256,1
0.010802,0.235385,0.55457,0.00259,0.5131,0.005154,0.003573,0.022248,0.01081,0.497731,0.271887,0.433852,0.029946,0.004269,1
