@relation HR_comma_sep_11250_11264_xxx-CSV_fix-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute satisfaction_level numeric
@attribute last_evaluation numeric
@attribute number_project numeric
@attribute average_montly_hours numeric
@attribute time_spend_company numeric
@attribute Work_accident numeric
@attribute left numeric
@attribute promotion_last_5years numeric
@attribute sales=sales numeric
@attribute sales=accounting numeric
@attribute sales=hr numeric
@attribute sales=technical numeric
@attribute sales=support numeric
@attribute sales=management numeric
@attribute sales=IT numeric
@attribute sales=product_mng numeric
@attribute sales=marketing numeric
@attribute sales=RandD numeric
@attribute salary numeric

@data
0.384615,0.234375,0,0.14486,0.125,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0.021978,0.75,0.8,0.724299,0.25,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0.791209,0.890625,0.6,0.813084,0.375,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0,0.9375,0.8,0.934579,0.25,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.021978,0.84375,0.8,0.738318,0.25,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.791209,0.921875,0.6,0.663551,0.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.010989,0.953125,0.8,0.799065,0.25,1,1,0,0,0,0,0,1,0,0,0,0,0,0
0.714286,0.828125,0.6,0.621495,0.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,0.65625,0.8,0.738318,0.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.802198,0.703125,0.4,0.640187,0.25,1,1,0,0,0,0,0,1,0,0,0,0,0,0
0.010989,0.96875,0.8,0.803738,0.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.197802,0.3125,0.2,0.957944,0.125,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.813187,0.875,0.6,0.799065,0.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.010989,0.890625,0.8,0.901869,0.25,1,1,0,0,0,0,0,1,0,0,0,0,0,0
0.318681,0.171875,0,0.224299,0.125,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.340659,0.3125,0,0.242991,0.125,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.021978,0.734375,0.8,0.981308,0.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.021978,0.671875,0.8,0.915888,0.25,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.802198,0.859375,0.6,0.635514,0.375,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.296703,0.1875,0,0.191589,0.125,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.340659,0.15625,0,0.149533,0.125,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.857143,0.75,0.6,0.630841,0.375,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.351648,0.203125,0,0.233645,0.125,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.021978,0.859375,0.8,0.990654,0.25,1,1,0,0,0,0,0,0,0,1,0,0,0,0
0.010989,0.890625,0.8,0.733645,0.25,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0.318681,0.234375,0,0.233645,0.125,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0.32967,0.296875,0,0.280374,0.125,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0.340659,0.25,0,0.238318,0.125,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0.395604,0.1875,0,0.186916,0.125,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0.714286,0.75,0.6,0.714953,0.375,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0.395604,0.296875,0,0.257009,0.125,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0.032967,1,0.2,0.850467,0.25,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.010989,0.640625,1,0.719626,0.375,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.307692,0.296875,0,0.14486,0.125,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.879121,0.796875,0.6,0.742991,0.375,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.395604,0.171875,0,0.182243,0.125,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.307692,0.15625,0,0.247664,0.125,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.021978,0.703125,0.6,0.892523,0.25,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.351648,0.1875,0,0.228972,0.125,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0.010989,0.90625,0.8,0.883178,0.25,0,1,0,0,0,0,0,1,0,0,0,0,0,1
0.010989,0.890625,1,0.976636,0.25,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0.021978,0.921875,1,0.953271,0.25,0,1,0,0,0,0,0,0,1,0,0,0,0,1
0.340659,0.28125,0,0.200935,0.125,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.351648,0.203125,0,0.158879,0.125,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.010989,0.703125,0.8,0.803738,0.25,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.703297,0.78125,0.4,0.696262,0.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.373626,0.171875,0,0.182243,0.125,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.307692,0.15625,0,0.266355,0.125,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.021978,0.90625,0.8,0.841121,0.25,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.340659,0.15625,0,0.158879,0.125,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.351648,0.28125,0,0.266355,0.125,1,1,0,1,0,0,0,0,0,0,0,0,0,0
0.802198,0.75,0.6,0.691589,0.375,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.571429,0.171875,0,0.733645,0.125,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.021978,0.859375,1,0.892523,0.25,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.307692,0.140625,0,0.163551,0.125,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.351648,0.25,0,0.182243,0.125,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.307692,0.25,0,0.285047,0.125,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.868132,0.984375,0.6,0.775701,0.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.010989,0.765625,0.8,0.794393,0.25,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.384615,0.1875,0,0.242991,0.125,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.318681,0.328125,0,0.205607,0.125,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.021978,0.765625,1,0.962617,0.25,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,0.96875,0.8,0.817757,0.25,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.395604,0.25,0,0.228972,0.125,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0.010989,0.703125,0.8,0.906542,0.25,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0.395604,0.171875,0,0.257009,0.125,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0.747253,0.796875,0.6,0.794393,0.375,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0.384615,0.234375,0,0.205607,0.125,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0.32967,0.21875,0,0.214953,0.125,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0.010989,0.859375,0.8,0.700935,0.25,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0,0.828125,1,0.990654,0.375,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0.307692,0.171875,0,0.21028,0.125,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0.89011,1,0.6,0.635514,0.375,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0.351648,0.3125,0,0.219626,0.125,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0.307692,0.25,0,0.275701,0.125,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0.010989,0.78125,0.8,0.850467,0.25,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0.791209,1,0.4,0.733645,0.375,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.021978,0.6875,0.8,0.869159,0.25,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0.021978,0.75,1,0.785047,0.25,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0.340659,0.15625,0,0.247664,0.125,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0,0.6875,0.8,0.971963,0.375,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0.428571,0.890625,0.2,0.574766,0.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.901099,0.859375,0.4,0.775701,0.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.373626,0.328125,0,0.182243,0.125,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.263736,0.8125,0.8,0.574766,0.375,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.351648,0.328125,0,0.186916,0.125,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.351648,0.296875,0,0.271028,0.125,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.307692,0.28125,0,0.247664,0.125,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.241758,0.40625,0.8,0.182243,0.375,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,0.859375,0.8,0.836449,0.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.010989,0.796875,0.8,0.906542,0.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.736264,0.84375,0.4,0.780374,0.375,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.351648,0.28125,0,0.228972,0.125,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.692308,0.9375,0.6,0.799065,0.375,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.340659,0.21875,0,0.21028,0.125,1,1,0,0,0,0,1,0,0,0,0,0,0,0
0.901099,0.796875,0.4,0.649533,0.375,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.010989,0.734375,0.8,0.757009,0.25,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.340659,0.3125,0,0.163551,0.125,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.802198,0.78125,0.6,0.686916,0.375,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.010989,0.71875,0.8,0.794393,0.25,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.307692,0.140625,0,0.214953,0.125,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.296703,0.234375,0,0.182243,0.125,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.32967,0.1875,0,0.21028,0.125,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0.296703,0.328125,0,0.214953,0.125,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0.846154,0.75,0.6,0.738318,0.375,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0.703297,0.984375,0.6,0.775701,0.375,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0.516484,0.546875,0.4,0.934579,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0.384615,0.3125,0,0.28972,0.125,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0.241758,0.3125,0.4,0.663551,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0.747253,0.890625,0.4,0.630841,0.375,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0.384615,0.140625,0,0.280374,0.125,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0.318681,0.15625,0,0.228972,0.125,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0.395604,0.1875,0,0.224299,0.125,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.318681,0.234375,0,0.294393,0.125,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0.296703,0.1875,0,0.280374,0.125,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0.725275,0.84375,0.6,0.747664,0.375,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.010989,0.890625,0.8,0.943925,0.25,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0.010989,0.953125,0.8,0.705607,0.25,0,1,0,0,0,0,0,0,1,0,0,0,0,1
0.395604,0.21875,0,0.285047,0.125,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.362637,0.328125,0,0.271028,0.125,1,1,0,0,0,0,0,0,0,0,0,1,0,1
0.758242,1,0.4,0.733645,0.375,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.395604,0.296875,0,0.242991,0.125,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.824176,1,0.4,0.771028,0.375,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.021978,0.890625,0.8,0.869159,0.25,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.362637,0.3125,0,0.172897,0.125,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.395604,0.15625,0,0.149533,0.125,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.406593,0.328125,0,0.200935,0.125,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,0.671875,0.8,0.920561,0.375,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.857143,0.734375,0.4,0.78972,0.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.010989,0.796875,0.8,0.719626,0.25,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.901099,1,0.6,0.724299,0.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.736264,0.875,0.4,0.700935,0.375,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.714286,1,0.6,0.836449,0.375,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.912088,0.890625,0.6,0.672897,0.375,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.736264,0.796875,0.6,0.696262,0.375,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.417582,0.21875,0.4,0.738318,0.25,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.703297,0.984375,0.6,0.67757,0.375,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,0.90625,0.8,0.752336,0.25,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.901099,0.875,0.4,0.700935,0.375,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.802198,0.96875,0.4,0.640187,0.375,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.208791,0.140625,0.8,0.570093,0.25,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0.824176,0.984375,0.4,0.775701,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0.395604,0.265625,0,0.196262,0.125,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0.395604,0.28125,0,0.214953,0.125,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0.901099,0.953125,0.6,0.640187,0.375,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0.362637,0.1875,0,0.275701,0.125,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0.802198,1,0.4,0.621495,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0.021978,0.84375,0.8,0.785047,0.25,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0.362637,0.265625,0.2,0.481308,0.25,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0.802198,0.765625,0.4,0.593458,0.375,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0,0.9375,0.8,0.803738,0.25,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0.010989,0.90625,0.8,0.892523,0.25,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0.846154,1,0.6,0.752336,0.375,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0.340659,0.15625,0,0.219626,0.125,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0.395604,0.15625,0,0.158879,0.125,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.362637,0.234375,0,0.186916,0.125,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0.714286,0.875,0.4,0.771028,0.375,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0.505495,0.375,0.2,0.392523,0.25,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0.307692,0.140625,0,0.140187,0.125,0,1,0,0,0,0,0,1,0,0,0,0,0,1
0.351648,0.25,0,0.14486,0.125,1,1,0,0,0,0,0,1,0,0,0,0,0,0
0.879121,0.453125,0.6,0.462617,0.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.351648,0.328125,0,0.299065,0.125,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.384615,0.234375,0,0.252336,0.125,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.857143,0.75,0.4,0.785047,0.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.010989,0.75,0.8,0.995327,0.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.351648,0.171875,0,0.182243,0.125,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.021978,0.765625,0.8,0.771028,0.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.373626,0.265625,0,0.299065,0.125,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.747253,0.84375,0.4,0.658879,0.375,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.351648,0.25,0,0.186916,0.125,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.351648,0.1875,0,0.200935,0.125,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.296703,0.65625,0,0.257009,0.25,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.747253,1,0.6,0.621495,0.375,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.791209,0.96875,0.6,0.696262,0.375,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.32967,0.28125,0,0.14486,0.125,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,0.90625,0.8,0.873832,0.375,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.384615,0.15625,0,0.219626,0.125,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.010989,0.75,0.6,0.943925,0.25,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.296703,0.1875,0,0.294393,0.125,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.791209,0.875,0.6,0.668224,0.375,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.791209,0.84375,0.4,0.607477,0.375,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0.835165,0.96875,0.6,0.71028,0.375,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0.010989,0.796875,0.8,0.88785,0.25,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0.307692,0.28125,0,0.228972,0.125,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0,0.953125,1,0.738318,0.25,1,1,0,0,0,0,0,0,0,0,0,0,1,1
0.384615,0.265625,0,0.14486,0.125,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.846154,0.890625,0.6,0.593458,0.375,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.747253,1,0.4,0.742991,0.375,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.351648,0.1875,0,0.186916,0.125,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.340659,0.1875,0,0.191589,0.125,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0.373626,0.203125,0,0.182243,0.125,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0.373626,0.21875,0,0.191589,0.125,0,1,0,0,0,0,0,1,0,0,0,0,0,1
0.78022,0.265625,0.2,0.742991,0.375,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0.78022,0.765625,0.4,0.827103,0.375,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.802198,0.96875,0.6,0.64486,0.375,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.307692,0.28125,0,0.261682,0.125,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.307692,0.1875,0,0.17757,0.125,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0,0.921875,0.8,0.915888,0.25,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0.89011,0.875,0.6,0.696262,0.375,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.351648,0.25,0,0.294393,0.125,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.010989,0.765625,0.8,0.766355,0.25,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.384615,0.265625,0,0.247664,0.125,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.879121,0.765625,0.6,0.794393,0.375,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.362637,0.3125,0,0.247664,0.125,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.857143,1,0.6,0.682243,0.375,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.395604,0.328125,0,0.17757,0.125,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.021978,0.796875,0.6,0.817757,0.25,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,0.671875,0.8,0.836449,0.25,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.736264,0.734375,0.6,0.61215,0.375,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.021978,0.9375,1,0.845794,0.375,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.307692,0.203125,0,0.257009,0.125,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.010989,0.671875,0.8,0.831776,0.25,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.747253,0.796875,0.4,0.682243,0.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.362637,0.28125,0,0.219626,0.125,1,1,0,1,0,0,0,0,0,0,0,0,0,0
0.318681,0.25,0,0.228972,0.125,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.252747,0.921875,0.6,0.35514,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.318681,0.203125,0,0.182243,0.125,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0.10989,1,0.4,0.448598,0.25,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0.010989,0.734375,1,0.841121,0.25,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0.736264,0.8125,0.4,0.514019,0.25,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0.483516,0.3125,0.4,0.864486,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0.32967,0.234375,0,0.257009,0.125,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0.021978,0.734375,0.8,0.691589,0.25,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0.010989,0.90625,0.8,0.995327,0.25,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0.824176,1,0.6,0.570093,0.375,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0.802198,0.984375,0.4,0.780374,0.5,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0.010989,0.71875,0.8,0.691589,0.25,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0.549451,0.203125,1,0.780374,0.25,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0.384615,0.1875,0,0.219626,0.125,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0.879121,0.921875,0,0.397196,0.375,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0.901099,0.75,0.6,0.78972,0.375,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0.626374,0.328125,0.6,0.303738,0.375,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0.021978,0.796875,1,0.869159,0.375,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.373626,0.234375,0,0.275701,0.125,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0.758242,0.734375,0.4,0.565421,0.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1
0.021978,0.953125,0.8,0.901869,0.375,0,1,0,0,0,0,0,1,0,0,0,0,0,1
0.813187,0.96875,0.4,0.761682,0.375,0,1,0,0,0,0,0,1,0,0,0,0,0,1
0.32967,0.28125,0,0.28972,0.125,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.318681,0.296875,0,0.28972,0.125,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.307692,0.328125,0,0.275701,0.125,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.384615,0.1875,0,0.233645,0.125,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.483516,0.765625,0,0.317757,0.375,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,0.9375,0.8,0.761682,0.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.021978,0.828125,0.8,0.920561,0.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.813187,0.9375,0.6,0.836449,0.375,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.868132,1,0.6,0.574766,0.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0
0.010989,0.828125,0.8,0.705607,0.25,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,0.78125,1,0.995327,0.25,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.384615,0.28125,0,0.257009,0.125,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.32967,0.234375,0,0.154206,0.125,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.857143,0.90625,0.4,0.831776,0.375,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.714286,0.984375,0.4,0.640187,0.375,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.010989,0.921875,1,0.901869,0.25,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.714286,0.71875,0.4,0.668224,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.725275,0.984375,0.6,0.584112,0.375,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.351648,0.3125,0,0.252336,0.125,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.351648,0.140625,0,0.224299,0.125,1,1,0,0,0,0,0,0,0,0,1,0,0,0
0,0.84375,1,0.901869,0.25,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,0.6875,0.8,0.957944,0.375,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0.32967,0.328125,0,0.228972,0.125,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0.340659,0.3125,0,0.191589,0.125,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0.307692,0.28125,0,0.163551,0.125,1,1,0,0,0,1,0,0,0,0,0,0,0,1
0.010989,0.75,0.8,0.700935,0.25,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0.373626,0.234375,0,0.186916,0.125,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0.725275,0.765625,0.6,0.672897,0.5,1,1,0,0,0,0,0,0,0,0,0,1,0,1
0.307692,0.3125,0,0.280374,0.125,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0.021978,0.765625,0.8,0.976636,0.25,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0.395604,0.140625,0,0.271028,0.125,1,1,0,0,0,0,0,1,0,0,0,0,0,1
0.857143,1,0.6,0.771028,0.375,1,1,0,0,0,0,1,0,0,0,0,0,0,1
0.021978,0.90625,1,0.691589,0.25,0,1,0,0,0,0,0,0,1,0,0,0,0,1
0.395604,0.28125,0,0.154206,0.125,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.791209,0.796875,0.4,0.738318,0.375,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.747253,0.859375,0.6,0.654206,0.375,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.879121,0.875,0.6,0.658879,0.375,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0.373626,0.203125,0,0.182243,0.125,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0.758242,1,0.6,0.654206,0.375,0,1,0,1,0,0,0,0,0,0,0,0,0,1
